frame,time,rx,ry,rz,px,py,pz
353,2.941367,0.734961,-0.030937,0.305474,-0.440515,0.064408,0.63488
354,2.9497,0.998127,0.043036,0.623167,-0.440513,0.064543,0.63488
355,2.958032,1.194467,0.064976,0.631443,-0.440547,0.064634,0.634907
356,2.966365,0.920565,0.040261,0.589649,-0.440526,0.064593,0.63491
357,2.974697,1.12022,0.066152,0.623966,-0.440507,0.064644,0.634925
358,2.98303,0.985001,0.032669,0.665532,-0.440557,0.064671,0.634935
359,2.991362,-0.057329,-0.192507,0.45888,-0.4406,0.064995,0.635034
360,2.999695,-0.062661,-0.186413,0.419876,-0.440568,0.064965,0.635051
361,3.008027,-0.106911,-0.18987,0.315629,-0.440559,0.064935,0.635048
362,3.01636,-0.033813,-0.171652,0.31925,-0.440533,0.064918,0.635067
363,3.024692,0.075593,-0.153196,0.448079,-0.44058,0.064961,0.635072
364,3.033025,0.072313,-0.155949,0.35573,-0.440568,0.064988,0.635044
365,3.041357,0.058864,-0.160867,0.399053,-0.440562,0.064945,0.635034
366,3.04969,0.006781,-0.177337,0.396196,-0.440551,0.064927,0.635005
367,3.058022,-0.131778,-0.195887,0.355507,-0.440542,0.064904,0.63496
368,3.066355,-0.027522,-0.162539,0.361365,-0.440566,0.064962,0.634953
369,3.074687,1.13692,0.044585,0.604729,-0.440481,0.064631,0.634852
370,3.08302,-0.260786,-0.184075,0.139076,-0.440595,0.064856,0.634967
371,3.091352,0.017847,-0.179133,0.406676,-0.440582,0.064988,0.634992
372,3.099684,0.048428,-0.161679,0.403989,-0.440571,0.065029,0.634997
373,3.108017,-0.020735,-0.178247,0.335066,-0.440569,0.065034,0.635001
374,3.116349,0.009224,-0.179782,0.343902,-0.440575,0.064974,0.635028
375,3.124682,0.11384,-0.156271,0.446989,-0.440565,0.065021,0.63502
376,3.133014,-0.085679,-0.185581,0.364,-0.440601,0.065145,0.635024
377,3.141347,0.008353,-0.179192,0.394937,-0.440574,0.06507,0.635024
378,3.149679,-0.002065,-0.17695,0.416525,-0.440551,0.064995,0.635021
379,3.158012,0.015716,-0.171486,0.378689,-0.440562,0.06503,0.635022
380,3.166344,0.070324,-0.162873,0.328928,-0.440577,0.065019,0.635037
381,3.174677,-0.009523,-0.1755,0.381624,-0.44057,0.064975,0.635037
382,3.183009,0.003494,-0.16165,0.411263,-0.440607,0.065145,0.63504
383,3.191342,-0.008167,-0.174225,0.364223,-0.440568,0.065031,0.635026
384,3.199674,0.056372,-0.161489,0.424754,-0.440559,0.064942,0.635034
385,3.208007,0.132044,-0.147794,0.391962,-0.440555,0.064965,0.635019
386,3.216339,-0.365355,-0.207926,0.057138,-0.440541,0.064789,0.635012
387,3.224672,0.02395,-0.172786,0.437384,-0.440552,0.06495,0.634991
388,3.233004,-0.055083,-0.187555,0.349206,-0.440558,0.064965,0.635008
389,3.241337,-0.014581,-0.167903,0.372261,-0.440514,0.065054,0.634953
390,3.249669,-0.046742,-0.197104,0.382161,-0.440564,0.065072,0.63499
391,3.258002,-0.018225,-0.177575,0.380155,-0.440555,0.065063,0.635021
392,3.266334,0.031218,-0.178875,0.296833,-0.440552,0.065067,0.635028
393,3.274667,-0.086553,-0.173009,0.253303,-0.440536,0.065109,0.635015
394,3.282999,-0.146977,-0.198441,0.244981,-0.440534,0.06508,0.635034
395,3.291332,-0.043174,-0.182957,0.27461,-0.44058,0.065107,0.635054
396,3.299664,0.069153,-0.161358,0.297639,-0.440535,0.065081,0.63504
397,3.307997,-0.012205,-0.181155,0.299307,-0.440566,0.065176,0.63508
398,3.316329,0.142473,-0.162941,0.368102,-0.440542,0.065164,0.635052
399,3.324662,0.061712,-0.171273,0.319897,-0.44056,0.065127,0.635077
400,3.332994,-0.066491,-0.200042,0.294823,-0.440544,0.065145,0.635059
401,3.341327,-0.086742,-0.224681,0.336227,-0.440567,0.065226,0.635063
402,3.349659,0.00147,-0.192474,0.346301,-0.440542,0.065179,0.63506
403,3.357992,0.07278,-0.174525,0.305759,-0.440524,0.06523,0.635043
404,3.366324,0.010326,-0.183678,0.3532,-0.440553,0.065187,0.635053
405,3.374656,0.032742,-0.185847,0.337703,-0.440549,0.065331,0.635057
406,3.382989,0.064217,-0.178082,0.276763,-0.440544,0.065307,0.63506
407,3.391321,-0.015108,-0.208929,0.309095,-0.44054,0.065229,0.63506
408,3.399654,0.024166,-0.17919,0.338135,-0.440537,0.065235,0.635068
409,3.407986,-0.029408,-0.204905,0.303168,-0.440573,0.065335,0.635052
410,3.416319,0.042289,-0.191609,0.328027,-0.44053,0.065321,0.635062
411,3.424651,-0.062243,-0.209587,0.252623,-0.440534,0.065333,0.635076
412,3.432984,-0.015752,-0.187214,0.218229,-0.440521,0.065209,0.635082
413,3.441316,-0.063888,-0.204625,0.250313,-0.440484,0.065206,0.635094
414,3.449649,-0.014046,-0.209349,0.275472,-0.440532,0.065274,0.635073
415,3.457981,-0.034408,-0.191599,0.209379,-0.440508,0.065252,0.635076
416,3.466314,-0.011351,-0.189156,0.214581,-0.440513,0.065295,0.635084
417,3.474646,-0.054383,-0.22568,0.246283,-0.440515,0.065291,0.635081
418,3.482979,0.037808,-0.199038,0.297005,-0.440527,0.065271,0.635115
419,3.491311,0.036978,-0.196104,0.316648,-0.440517,0.065301,0.635114
420,3.499644,0.04998,-0.207058,0.267368,-0.440513,0.065326,0.635119
421,3.507976,-0.086896,-0.204518,0.286423,-0.440529,0.065328,0.635114
422,3.516309,-0.091443,-0.207,0.159285,-0.440501,0.065269,0.63509
423,3.524641,-0.072871,-0.207727,0.187323,-0.440457,0.065225,0.635077
424,3.532974,0.06725,-0.189111,0.2734,-0.440502,0.065335,0.635052
425,3.541306,0.113976,-0.182486,0.29554,-0.440519,0.065331,0.635068
426,3.549639,-0.131893,-0.213422,0.184245,-0.440485,0.065322,0.635062
427,3.557971,-0.016027,-0.209211,0.250644,-0.440508,0.065395,0.635061
428,3.566304,-0.13707,-0.222311,0.152329,-0.440513,0.065435,0.635074
429,3.574636,-0.034217,-0.21421,0.239203,-0.4405,0.065377,0.635083
430,3.582969,0.046426,-0.212954,0.212191,-0.440489,0.065312,0.635134
431,3.591301,-0.109115,-0.233464,0.163798,-0.440506,0.06539,0.635125
432,3.599634,-0.058703,-0.206082,0.185414,-0.440475,0.065359,0.635113
433,3.607966,-0.011942,-0.217213,0.232183,-0.440499,0.065389,0.63516
434,3.616299,-0.105743,-0.235957,0.211537,-0.440506,0.065447,0.635132
435,3.624631,0.048745,-0.199372,0.211909,-0.440501,0.065409,0.635148
436,3.632964,0.060497,-0.209796,0.267846,-0.440521,0.06546,0.635152
437,3.641296,0.011464,-0.223787,0.192628,-0.440501,0.065459,0.63514
438,3.649629,-0.048748,-0.198065,0.103101,-0.440486,0.065446,0.635114
439,3.657961,-0.010764,-0.229738,0.235024,-0.440484,0.065417,0.63514
440,3.666293,-0.035034,-0.225125,0.175691,-0.440514,0.065527,0.635126
441,3.674626,0.042462,-0.207461,0.201507,-0.440504,0.065465,0.635133
442,3.682958,-0.087684,-0.232047,0.18053,-0.440496,0.065444,0.635135
443,3.691291,-0.023677,-0.221162,0.230336,-0.440489,0.065437,0.635131
444,3.699623,-0.023494,-0.213637,0.185804,-0.44049,0.065492,0.635131
445,3.707956,0.020184,-0.206726,0.105362,-0.440465,0.06543,0.635118
446,3.716288,-0.011616,-0.20843,0.111907,-0.440492,0.065526,0.635129
447,3.724621,0.068569,-0.215214,0.223532,-0.44049,0.065459,0.635133
448,3.732953,-0.054191,-0.232965,0.143799,-0.440505,0.065511,0.63513
449,3.741286,-0.040651,-0.241671,0.154291,-0.440484,0.065558,0.635113
450,3.749618,0.15849,-0.193099,0.233834,-0.440477,0.065467,0.635128
451,3.757951,-0.025144,-0.219892,0.14777,-0.440479,0.065475,0.635143
452,3.766283,0.056016,-0.188205,0.097904,-0.440472,0.065502,0.635132
453,3.774616,0.027562,-0.216282,0.144837,-0.440481,0.065512,0.635126
454,3.782948,0.090025,-0.208168,0.129854,-0.440457,0.065486,0.635109
455,3.791281,0.125993,-0.193755,0.232176,-0.44048,0.065554,0.635123
456,3.799613,0.114811,-0.199887,0.166796,-0.440488,0.065527,0.635167
457,3.807946,0.094699,-0.204216,0.162956,-0.440509,0.065605,0.635145
458,3.816278,-0.033884,-0.214381,0.100417,-0.440471,0.065507,0.635161
459,3.824611,0.017845,-0.203623,0.052576,-0.440462,0.065537,0.635153
460,3.832943,0.073639,-0.203446,0.171262,-0.440506,0.065585,0.635165
461,3.841276,0.181511,-0.195932,0.173436,-0.440472,0.065598,0.635181
462,3.849608,0.088096,-0.199447,0.106855,-0.440481,0.065575,0.635168
463,3.857941,0.008291,-0.213435,0.043018,-0.440459,0.065552,0.635149
464,3.866273,0.042147,-0.206411,0.152692,-0.440484,0.065631,0.635131
465,3.874606,0.092729,-0.217741,0.116889,-0.440468,0.065583,0.635132
466,3.882938,0.16353,-0.181997,0.191808,-0.440468,0.065614,0.635113
467,3.891271,0.122832,-0.197013,0.111752,-0.44046,0.065552,0.63515
468,3.899603,0.010373,-0.235144,0.143695,-0.44048,0.065639,0.635136
469,3.907936,0.079068,-0.206741,0.10233,-0.440451,0.065556,0.635165
470,3.916268,-0.014277,-0.220704,0.103235,-0.440463,0.065693,0.635153
471,3.924601,0.078011,-0.209023,0.121259,-0.440482,0.065631,0.635188
472,3.932933,0.059389,-0.213161,0.153631,-0.440487,0.065615,0.635209
473,3.941265,0.020445,-0.222432,0.05555,-0.440479,0.06567,0.635206
474,3.949598,-0.004322,-0.209354,0.037664,-0.44046,0.065651,0.635165
475,3.95793,0.047142,-0.224033,0.119922,-0.440472,0.065688,0.635175
476,3.966263,0.020877,-0.246924,0.137737,-0.440513,0.065712,0.635187
477,3.974595,-0.059315,-0.240099,0.068633,-0.44047,0.06566,0.635173
478,3.982928,0.012672,-0.218588,0.071822,-0.440454,0.065685,0.63514
479,3.99126,0.115519,-0.208795,0.084341,-0.440484,0.065704,0.635163
480,3.999593,0.04501,-0.207487,0.072724,-0.440485,0.065783,0.635168
481,4.007925,0.03552,-0.222741,0.093595,-0.440487,0.065782,0.635151
482,4.016258,-0.004594,-0.20625,0.072139,-0.440466,0.065735,0.63517
483,4.02459,0.009253,-0.218746,0.056167,-0.440494,0.065824,0.635185
484,4.032923,0.087465,-0.217909,0.14525,-0.44049,0.06578,0.635178
485,4.041255,0.104551,-0.199837,0.087795,-0.440487,0.06577,0.635183
486,4.049588,0.054046,-0.21881,0.075421,-0.440465,0.065696,0.635165
487,4.05792,0.134678,-0.204004,0.088892,-0.440457,0.065749,0.635157
488,4.066253,0.116966,-0.218975,0.120527,-0.440462,0.06569,0.635162
489,4.074585,0.005618,-0.232062,0.094194,-0.440467,0.065731,0.635154
490,4.082918,0.156722,-0.19322,0.109915,-0.440453,0.065725,0.635179
491,4.09125,0.07041,-0.21851,0.129641,-0.440477,0.06576,0.635183
492,4.099583,0.040719,-0.223179,0.028672,-0.440466,0.06572,0.635185
493,4.107915,0.157325,-0.211329,0.105227,-0.440453,0.065708,0.635199
494,4.116248,0.072383,-0.20091,0.072508,-0.440493,0.06583,0.635197
495,4.12458,0.079988,-0.22442,0.030706,-0.440467,0.065729,0.635191
496,4.132913,0.06681,-0.234659,0.052886,-0.440454,0.065724,0.63517
497,4.141245,-0.023486,-0.2343,0.07923,-0.440438,0.065713,0.635129
498,4.149578,0.087521,-0.221355,0.031467,-0.440465,0.065777,0.635138
499,4.15791,0.126189,-0.22427,0.203678,-0.440451,0.065677,0.635145
500,4.166243,0.02534,-0.233767,0.069135,-0.440451,0.065739,0.635162
501,4.174575,0.086734,-0.213994,0.014091,-0.44047,0.065693,0.6352
502,4.182908,0.086111,-0.230264,0.095602,-0.440425,0.065678,0.635184
503,4.19124,0.142692,-0.206366,0.049262,-0.440447,0.065715,0.635182
504,4.199573,0.062026,-0.212777,0.005201,-0.440457,0.065771,0.635179
505,4.207905,0.152154,-0.224086,0.043389,-0.440466,0.065778,0.635191
506,4.216238,-0.029382,-0.243949,0.005295,-0.440459,0.06578,0.63517
507,4.22457,0.002925,-0.230121,0.03686,-0.440469,0.065778,0.63519
508,4.232902,0.15076,-0.225178,0.100172,-0.440496,0.065855,0.635192
509,4.241235,0.032623,-0.24024,0.058248,-0.440438,0.065761,0.635194
510,4.249567,0.009628,-0.242141,-0.006029,-0.44047,0.06579,0.6352
511,4.2579,0.058262,-0.229854,0.030651,-0.440506,0.065937,0.635206
512,4.266232,-0.015056,-0.231877,0.03396,-0.440426,0.065726,0.635177
513,4.274565,0.068501,-0.222973,0.039958,-0.440473,0.065835,0.635203
514,4.282897,0.057091,-0.23568,0.070624,-0.440461,0.065841,0.635181
515,4.29123,0.164527,-0.199738,0.067033,-0.440461,0.065823,0.635165
516,4.299562,0.159173,-0.211291,0.039243,-0.440467,0.065798,0.635181
517,4.307895,0.086805,-0.218941,0.079018,-0.440457,0.065807,0.635154
518,4.316227,0.229905,-0.199537,0.084077,-0.440446,0.065848,0.635163
519,4.32456,0.15053,-0.204697,0.073595,-0.440464,0.065834,0.635184
520,4.332892,0.04284,-0.231575,0.0104,-0.440475,0.065885,0.635191
521,4.341225,0.149756,-0.204326,0.057259,-0.440476,0.065838,0.635211
522,4.349557,0.100447,-0.227988,0.04111,-0.440485,0.065865,0.635236
523,4.35789,0.151476,-0.217461,0.097556,-0.440471,0.065793,0.635228
524,4.366222,0.042562,-0.230841,0.051434,-0.440472,0.065893,0.6352
525,4.374555,0.217341,-0.209907,0.037908,-0.440468,0.065867,0.635229
526,4.382887,0.052244,-0.233606,0.107346,-0.440493,0.065895,0.63523
527,4.39122,0.080288,-0.216786,0.047472,-0.440479,0.065893,0.635223
528,4.399552,0.065299,-0.221489,0.019161,-0.440471,0.065834,0.635208
529,4.407885,0.158895,-0.217962,0.103212,-0.440477,0.065891,0.635225
530,4.416217,0.156199,-0.221976,0.036849,-0.440448,0.065832,0.635209
531,4.42455,-0.020542,-0.240551,-0.02586,-0.440468,0.06585,0.635212
532,4.432882,0.047226,-0.221162,-0.014162,-0.440482,0.065862,0.635226
533,4.441215,0.050402,-0.222889,0.058815,-0.440442,0.06583,0.635181
534,4.449547,0.117247,-0.232832,0.075703,-0.440441,0.065852,0.635176
535,4.45788,0.167744,-0.204013,0.102429,-0.440438,0.06582,0.635149
536,4.466212,0.123286,-0.211281,-0.022008,-0.440457,0.065888,0.635159
537,4.474545,0.082466,-0.236066,0.069772,-0.440444,0.065776,0.635165
538,4.482877,0.140801,-0.229335,0.043113,-0.440453,0.065829,0.635169
539,4.49121,0.137133,-0.214878,0.039825,-0.440435,0.06581,0.63516
540,4.499542,0.086969,-0.218409,0.08881,-0.440434,0.06584,0.635149
541,4.507874,0.275697,-0.205499,0.131266,-0.440444,0.065836,0.635174
542,4.516207,0.152315,-0.199243,0.046504,-0.440415,0.065812,0.635163
543,4.524539,0.319093,-0.180655,0.05539,-0.440435,0.065856,0.635177
544,4.532872,0.097649,-0.233542,-0.026007,-0.440432,0.065856,0.635198
545,4.541204,0.205073,-0.212067,0.062379,-0.44045,0.065857,0.63518
546,4.549537,0.054724,-0.230677,-0.010487,-0.440443,0.065912,0.635188
547,4.557869,0.137187,-0.227215,0.05899,-0.440485,0.065933,0.635223
548,4.566202,0.058153,-0.219418,0.017195,-0.440465,0.065884,0.635233
549,4.574534,0.139763,-0.233008,0.00989,-0.44047,0.065902,0.635234
550,4.582867,0.100439,-0.237909,0.051981,-0.440439,0.065854,0.635217
551,4.591199,-0.029387,-0.278077,-0.026331,-0.440452,0.065884,0.635231
552,4.599532,-0.109958,-0.27651,0.02531,-0.44048,0.065896,0.635223
553,4.607864,0.257076,-0.201367,0.07608,-0.440434,0.065819,0.635199
554,4.616197,0.128386,-0.225194,0.031456,-0.440433,0.065931,0.635172
555,4.624529,0.240698,-0.20668,0.012272,-0.440459,0.065892,0.63518
556,4.632862,0.154069,-0.223369,0.022731,-0.440438,0.065899,0.635177
557,4.641194,0.100521,-0.224726,0.019807,-0.440456,0.065955,0.635173
558,4.649527,0.098523,-0.230034,0.009174,-0.440438,0.065873,0.635166
559,4.657859,0.123767,-0.218946,0.060587,-0.440457,0.065946,0.635195
560,4.666192,0.103287,-0.226092,0.038847,-0.440447,0.06592,0.635171
561,4.674524,0.22444,-0.213491,0.11131,-0.44043,0.065888,0.635175
562,4.682857,0.144275,-0.216584,0.088433,-0.440442,0.065889,0.635195
563,4.691189,0.168628,-0.216291,0.086751,-0.440433,0.065894,0.635178
564,4.699522,0.247344,-0.206892,0.095882,-0.440465,0.065954,0.635188
565,4.707854,0.178891,-0.206719,0.041823,-0.440426,0.065913,0.635183
566,4.716187,0.136226,-0.230164,0.033842,-0.440434,0.065943,0.6352
567,4.724519,0.148516,-0.224054,0.01482,-0.440488,0.065914,0.635228
568,4.732852,0.062039,-0.228459,-0.001817,-0.440445,0.065911,0.63525
569,4.741184,0.132718,-0.242127,-0.032521,-0.440463,0.065952,0.635243
570,4.749517,0.059255,-0.234555,-0.023488,-0.440458,0.065961,0.635273
571,4.757849,0.255496,-0.219719,0.026418,-0.44046,0.065899,0.635274
572,4.766182,0.218337,-0.211365,0.023014,-0.44045,0.065904,0.635234
573,4.774514,0.258103,-0.221912,0.072631,-0.44045,0.065919,0.635227
574,4.782846,0.211783,-0.216885,0.061036,-0.440481,0.065962,0.635214
575,4.791179,0.15448,-0.220583,0.010242,-0.440448,0.065946,0.635211
576,4.799511,0.221446,-0.21764,0.035204,-0.44045,0.065906,0.635213
577,4.807844,0.118465,-0.232773,-0.026505,-0.440435,0.065893,0.635182
578,4.816176,0.164119,-0.205783,-0.013682,-0.440448,0.065927,0.635193
579,4.824509,0.291233,-0.208167,0.107176,-0.440434,0.065879,0.635186
580,4.832841,0.256376,-0.203789,0.083828,-0.440455,0.065978,0.635193
581,4.841174,0.026735,-0.254104,0.070287,-0.440423,0.065902,0.635205
582,4.849506,0.261591,-0.212454,0.091685,-0.440421,0.065839,0.635203
583,4.857839,0.24364,-0.210097,-0.023722,-0.440444,0.065926,0.635199
584,4.866171,0.174975,-0.218834,0.00211,-0.440438,0.065967,0.635177
585,4.874504,0.161885,-0.211344,-0.030997,-0.440438,0.065978,0.635177
586,4.882836,0.147314,-0.239344,0.025479,-0.440421,0.065945,0.635172
587,4.891169,0.203006,-0.223286,0.048963,-0.440432,0.065977,0.635185
588,4.899501,0.109886,-0.238888,0.009178,-0.440455,0.066097,0.635206
589,4.907834,0.251958,-0.211869,0.038323,-0.44049,0.066178,0.635245
590,4.916166,0.230329,-0.222367,0.018259,-0.440456,0.066227,0.635212
591,4.924499,0.209404,-0.222202,0.048495,-0.440458,0.066242,0.635225
592,4.932831,0.325666,-0.21894,0.045113,-0.440473,0.066275,0.635254
593,4.941164,0.301204,-0.226237,0.06822,-0.440471,0.06634,0.635257
594,4.949496,0.323598,-0.204317,0.009093,-0.440484,0.06641,0.635208
595,4.957829,0.210914,-0.262575,0.103916,-0.44051,0.066526,0.635249
596,4.966161,0.295127,-0.231502,0.013658,-0.440478,0.066493,0.635228
597,4.974494,0.273783,-0.221461,0.038904,-0.440491,0.066554,0.635236
598,4.982826,0.321756,-0.243038,0.046166,-0.440491,0.066533,0.635262
599,4.991159,0.323289,-0.225405,-0.020625,-0.440522,0.066677,0.63524
600,4.999491,0.299571,-0.233365,0.017832,-0.440491,0.066686,0.635225
601,5.007824,0.344511,-0.226345,-0.004611,-0.440509,0.066704,0.635239
602,5.016156,0.308023,-0.247083,0.027618,-0.440503,0.066717,0.635234
603,5.024489,0.316865,-0.227138,0.038662,-0.440532,0.066833,0.635233
604,5.032821,0.377051,-0.218579,0.020571,-0.440505,0.066719,0.635204
605,5.041154,0.333508,-0.240937,0.038935,-0.440544,0.066826,0.63525
606,5.049486,0.437664,-0.217855,0.066561,-0.44051,0.066856,0.635225
607,5.057819,0.232095,-0.232568,-0.050049,-0.44052,0.066866,0.635224
608,5.066151,0.398077,-0.18359,0.038666,-0.440479,0.066862,0.635145
609,5.074483,0.304028,-0.212997,0.003415,-0.440485,0.066864,0.635136
610,5.082816,0.311139,-0.216153,0.065398,-0.440526,0.066902,0.635263
611,5.091148,0.306063,-0.238476,0.034951,-0.440509,0.066911,0.63526
612,5.099481,0.280477,-0.23289,0.013663,-0.44055,0.066972,0.635273
613,5.107813,0.370365,-0.235259,0.055092,-0.440556,0.067036,0.635273
614,5.116146,0.296788,-0.243921,-0.025594,-0.440576,0.067031,0.635241
615,5.124478,0.257232,-0.259116,0.004061,-0.440569,0.067081,0.635224
616,5.132811,0.338411,-0.238344,-0.038346,-0.440594,0.067131,0.635249
617,5.141143,0.340908,-0.208607,0.014292,-0.440536,0.067126,0.635128
618,5.149476,0.325135,-0.20263,-0.072751,-0.440485,0.06709,0.635138
619,5.157808,0.209029,-0.157804,-0.021308,-0.44058,0.067155,0.635136
620,5.166141,0.303239,-0.197078,0.003585,-0.440517,0.067245,0.635119
621,5.174473,0.291149,-0.201128,-0.034896,-0.440508,0.067199,0.635119
622,5.182806,0.255585,-0.209559,-0.004333,-0.440557,0.067258,0.635129
623,5.191138,0.364874,-0.202227,0.039624,-0.440517,0.067269,0.635121
624,5.199471,0.284008,-0.197306,-0.043931,-0.440521,0.067225,0.63509
625,5.207803,0.282952,-0.173094,-0.078259,-0.44052,0.067288,0.635123
626,5.216136,0.286769,-0.195246,-0.044348,-0.44052,0.067271,0.635111
627,5.224468,0.306023,-0.178168,0.038486,-0.440561,0.067392,0.635128
628,5.232801,0.385276,-0.192987,0.005367,-0.440543,0.067378,0.635141
629,5.241133,0.340495,-0.203861,-0.003084,-0.440592,0.067414,0.635138
630,5.249466,0.308851,-0.199342,-0.057152,-0.440579,0.067395,0.635169
631,5.257798,0.288552,-0.173114,-0.038806,-0.440558,0.067467,0.635124
632,5.266131,0.373915,-0.202001,0.017098,-0.440591,0.067452,0.635129
633,5.274463,0.411752,-0.195301,0.025785,-0.440574,0.067449,0.635135
634,5.282796,0.431373,-0.185629,0.051571,-0.44059,0.067482,0.635117
635,5.291128,0.280749,-0.209464,0.002561,-0.440595,0.067519,0.635131
636,5.299461,0.240204,-0.20949,-0.021021,-0.440563,0.067433,0.635141
637,5.307793,0.366994,-0.189766,0.040131,-0.440592,0.067547,0.635124
638,5.316126,0.384109,-0.186676,-0.012318,-0.44061,0.067581,0.635148
639,5.324458,0.247269,-0.200183,-0.014518,-0.440645,0.06763,0.63514
640,5.332791,0.306758,-0.202432,-0.008574,-0.440624,0.067614,0.63514
641,5.341123,0.319109,-0.197587,0.015541,-0.440582,0.067557,0.635117
642,5.349455,0.211779,-0.208106,0.012057,-0.440604,0.067668,0.635103
643,5.357788,0.321513,-0.201495,-0.044034,-0.440631,0.067686,0.635129
644,5.36612,0.332639,-0.176223,0.006722,-0.440603,0.067587,0.635125
645,5.374453,0.329514,-0.184994,-0.025829,-0.440625,0.067699,0.635099
646,5.382785,0.268237,-0.208607,-0.009197,-0.440633,0.067713,0.635114
647,5.391118,0.21403,-0.195675,0.000831,-0.440621,0.067718,0.635116
648,5.39945,0.403516,-0.181047,0.013448,-0.440648,0.06774,0.635139
649,5.407783,0.350832,-0.195863,0.000806,-0.440656,0.067797,0.635135
650,5.416115,0.335154,-0.186913,-0.025781,-0.440647,0.067804,0.635121
651,5.424448,0.416165,-0.193001,0.032064,-0.440656,0.067827,0.635107
652,5.43278,0.402946,-0.206968,0.002691,-0.44069,0.067905,0.635116
653,5.441113,0.284664,-0.184628,0.014839,-0.440633,0.067885,0.635095
654,5.449445,0.309955,-0.202725,0.01839,-0.440666,0.067902,0.635103
655,5.457778,0.426354,-0.184592,0.071532,-0.440681,0.067958,0.635118
656,5.46611,0.320663,-0.196901,0.021868,-0.440691,0.067959,0.635113
657,5.474443,0.287919,-0.18822,0.045008,-0.440693,0.067983,0.635098
