pwm,psi,time
178,6.88,1610.17
178,6.86,1610.27
178,6.84,1610.37
178,6.84,1610.47
178,6.86,1610.58
179,6.86,1610.68
179,6.87,1610.78
179,6.85,1610.88
179,6.85,1610.98
179,6.86,1611.08
179,6.89,1611.18
179,6.88,1611.28
179,6.87,1611.39
179,6.86,1611.49
179,6.86,1611.59
180,6.86,1611.69
180,6.83,1611.79
180,6.84,1611.89
180,6.85,1611.99
180,6.86,1612.09
180,6.86,1612.19
180,6.87,1612.29
180,6.88,1612.4
180,6.86,1612.5
180,6.86,1612.6
181,6.87,1612.7
181,6.88,1612.8
181,6.87,1612.9
181,6.87,1613
181,6.88,1613.1
181,6.86,1613.2
181,6.86,1613.31
181,6.88,1613.41
181,6.88,1613.51
181,6.89,1613.61
182,6.89,1613.71
182,6.86,1613.81
182,6.89,1613.91
182,6.88,1614.01
182,6.9,1614.11
182,6.9,1614.21
182,6.92,1614.31
182,6.92,1614.42
182,6.92,1614.52
182,6.91,1614.62
183,6.92,1614.72
183,6.92,1614.82
183,6.92,1614.92
183,6.92,1615.02
183,6.93,1615.12
183,6.92,1615.22
183,6.91,1615.33
183,6.9,1615.43
183,6.89,1615.53
183,6.88,1615.63
184,6.88,1615.73
184,6.88,1615.83
184,6.91,1615.93
184,6.9,1616.03
184,6.91,1616.13
184,6.89,1616.23
184,6.89,1616.34
184,6.89,1616.44
184,6.87,1616.54
184,6.87,1616.64
185,6.88,1616.74
185,6.92,1616.84
185,6.94,1616.94
185,6.92,1617.04
185,6.91,1617.15
185,6.93,1617.25
185,6.93,1617.35
185,6.95,1617.45
185,6.95,1617.55
185,6.93,1617.65
186,6.93,1617.75
186,6.93,1617.85
186,6.94,1617.95
186,6.93,1618.05
186,6.93,1618.16
186,6.93,1618.26
186,6.93,1618.36
186,6.92,1618.46
186,6.93,1618.56
187,6.92,1618.66
187,6.93,1618.76
187,6.93,1618.86
187,6.93,1618.96
187,6.96,1619.06
187,6.98,1619.17
187,6.97,1619.27
187,6.96,1619.37
187,6.96,1619.47
187,6.94,1619.57
188,6.98,1619.67
188,6.99,1619.77
188,6.98,1619.87
188,6.97,1619.97
188,6.95,1620.07
188,6.95,1620.18
188,6.97,1620.28
188,6.98,1620.38
188,6.96,1620.48
188,6.96,1620.58
189,6.97,1620.68
189,6.99,1620.78
189,6.97,1620.88
189,6.97,1620.98
189,6.98,1621.09
189,6.99,1621.19
189,6.99,1621.29
189,6.97,1621.39
189,6.97,1621.49
189,6.98,1621.59
190,6.99,1621.69
190,6.97,1621.79
190,6.98,1621.89
190,6.98,1622
190,6.99,1622.1
190,6.98,1622.2
190,6.98,1622.3
190,6.96,1622.4
190,6.96,1622.5
190,6.97,1622.6
191,6.97,1622.7
191,6.99,1622.8
191,7,1622.91
191,6.99,1623.01
191,6.99,1623.11
191,6.99,1623.21
191,7.02,1623.31
191,7.04,1623.41
191,7.01,1623.51
191,6.97,1623.61
192,6.98,1623.71
192,6.96,1623.81
192,6.98,1623.92
192,6.96,1624.02
192,6.98,1624.12
192,6.98,1624.22
192,6.98,1624.32
192,6.96,1624.42
192,6.95,1624.52
192,6.95,1624.62
193,6.95,1624.72
193,6.95,1624.82
193,6.95,1624.93
193,6.97,1625.03
193,6.99,1625.13
193,6.99,1625.23
193,6.93,1625.33
193,6.94,1625.43
193,6.94,1625.53
193,6.97,1625.63
194,6.97,1625.73
194,6.98,1625.83
194,7,1625.94
194,7.01,1626.04
194,7,1626.14
194,6.99,1626.24
194,6.99,1626.34
194,6.99,1626.44
194,6.99,1626.54
194,6.99,1626.64
195,6.99,1626.75
195,7.01,1626.85
195,6.99,1626.95
195,6.99,1627.05
195,6.99,1627.15
195,7.01,1627.25
195,7.01,1627.35
195,7.02,1627.45
195,7,1627.55
195,7.01,1627.65
194,7,1627.76
194,7.02,1627.86
194,7.04,1627.96
194,7.03,1628.06
194,6.99,1628.16
194,6.98,1628.26
194,7.01,1628.36
194,7.05,1628.46
194,7.06,1628.56
194,7.04,1628.67
193,7.02,1628.77
193,7.01,1628.87
193,7,1628.97
193,7,1629.07
193,7,1629.17
193,7.01,1629.27
193,7.02,1629.37
193,7.03,1629.47
193,7.04,1629.57
192,7.04,1629.68
192,7.03,1629.78
192,7.03,1629.88
192,7.05,1629.98
192,7.07,1630.08
192,7.09,1630.18
192,7.1,1630.28
192,7.07,1630.38
192,7.05,1630.48
192,7.03,1630.58
191,6.98,1630.69
191,6.98,1630.79
191,6.99,1630.89
191,6.99,1630.99
191,6.98,1631.09
191,7.01,1631.19
191,6.99,1631.29
191,7.01,1631.39
191,7.01,1631.49
191,7.02,1631.59
190,7.01,1631.7
190,6.99,1631.8
190,6.99,1631.9
190,6.98,1632
190,7.04,1632.1
190,7.03,1632.2
190,7.02,1632.3
190,6.97,1632.4
190,6.97,1632.51
190,6.96,1632.61
189,6.96,1632.71
189,6.97,1632.81
189,6.99,1632.91
189,6.98,1633.01
189,6.98,1633.11
189,6.99,1633.21
189,6.99,1633.31
189,6.99,1633.41
189,6.99,1633.52
189,6.99,1633.62
188,6.99,1633.72
188,6.99,1633.82
188,6.99,1633.92
188,6.97,1634.02
188,6.94,1634.12
188,6.94,1634.22
188,6.96,1634.32
188,6.98,1634.43
188,6.98,1634.53
188,6.96,1634.63
187,6.97,1634.73
187,6.95,1634.83
187,6.93,1634.93
187,6.95,1635.03
187,6.96,1635.13
187,6.97,1635.23
187,6.98,1635.33
187,6.96,1635.44
187,6.94,1635.54
187,6.94,1635.64
186,6.95,1635.74
186,6.96,1635.84
186,6.95,1635.94
186,6.92,1636.04
186,6.92,1636.14
186,6.93,1636.24
186,6.93,1636.34
186,6.95,1636.45
186,6.94,1636.55
186,6.94,1636.65
185,6.95,1636.75
185,6.93,1636.85
185,6.93,1636.95
185,6.93,1637.05
185,6.94,1637.15
185,6.94,1637.25
185,6.94,1637.35
185,6.93,1637.46
185,6.94,1637.56
185,6.93,1637.66
184,6.94,1637.76
184,6.92,1637.86
184,6.93,1637.96
184,6.95,1638.06
184,6.95,1638.16
184,6.94,1638.27
184,6.94,1638.37
184,6.96,1638.47
184,6.95,1638.57
184,6.93,1638.67
183,6.94,1638.77
183,6.9,1638.87
183,6.9,1638.97
183,6.88,1639.07
183,6.91,1639.17
183,6.91,1639.28
183,6.92,1639.38
183,6.92,1639.48
183,6.91,1639.58
183,6.92,1639.68
182,6.9,1639.78
182,6.9,1639.88
182,6.91,1639.98
182,6.91,1640.08
182,6.9,1640.19
182,6.95,1640.29
182,6.97,1640.39
182,6.96,1640.49
182,6.95,1640.59
181,6.95,1640.69
181,6.93,1640.79
181,6.89,1640.89
181,6.91,1640.99
181,6.92,1641.09
181,6.93,1641.19
181,6.92,1641.3
181,6.89,1641.4
181,6.88,1641.5
181,6.89,1641.6
180,6.96,1641.7
180,6.96,1641.8
180,6.96,1641.9
180,6.92,1642
180,6.91,1642.1
180,6.91,1642.21
180,6.88,1642.31
180,6.88,1642.41
180,6.92,1642.51
180,6.95,1642.61
179,6.95,1642.71
179,6.95,1642.81
179,6.97,1642.91
179,6.96,1643.01
179,6.9,1643.11
179,6.89,1643.22
179,6.88,1643.32
179,6.95,1643.42
179,6.96,1643.52
179,6.96,1643.62
178,6.91,1643.72
178,6.9,1643.82
178,6.9,1643.92
178,6.9,1644.03
178,6.92,1644.13
178,6.91,1644.23
178,6.92,1644.33
178,6.91,1644.43
178,6.88,1644.53
178,6.89,1644.63
177,6.89,1644.73
177,6.9,1644.83
177,6.91,1644.93
177,6.89,1645.04
177,6.89,1645.14
177,6.9,1645.24
177,6.89,1645.34
177,6.88,1645.44
177,6.89,1645.54
177,6.94,1645.64
176,6.96,1645.74
176,6.95,1645.84
176,6.93,1645.94
176,6.93,1646.05
176,6.91,1646.15
176,6.84,1646.25
176,6.85,1646.35
176,6.86,1646.45
176,6.9,1646.55
176,6.9,1646.65
175,6.89,1646.75
175,6.87,1646.85
175,6.86,1646.95
175,6.86,1647.06
175,6.87,1647.16
175,6.86,1647.26
175,6.89,1647.36
175,6.87,1647.46
175,6.87,1647.56
175,6.89,1647.66
174,6.88,1647.76
174,6.88,1647.86
174,6.86,1647.97
174,6.85,1648.07
174,6.86,1648.17
174,6.86,1648.27
174,6.85,1648.37
174,6.84,1648.47
174,6.81,1648.57
174,6.83,1648.67
173,6.85,1648.77
173,6.84,1648.88
173,6.85,1648.98
173,6.83,1649.08
173,6.84,1649.18
173,6.83,1649.28
173,6.81,1649.38
173,6.83,1649.48
173,6.84,1649.58
173,6.85,1649.68
172,6.84,1649.79
172,6.83,1649.89
172,6.81,1649.99
172,6.81,1650.09
172,6.79,1650.19
172,6.79,1650.29
172,6.79,1650.39
172,6.83,1650.49
172,6.85,1650.59
171,6.83,1650.69
171,6.84,1650.8
171,6.85,1650.9
171,6.85,1651
171,6.86,1651.1
171,6.86,1651.2
171,6.87,1651.3
171,6.89,1651.4
171,6.89,1651.5
171,6.8,1651.6
170,6.8,1651.7
170,6.79,1651.81
170,6.85,1651.91
170,6.83,1652.01
170,6.83,1652.11
170,6.82,1652.21
170,6.81,1652.31
170,6.83,1652.41
170,6.83,1652.51
170,6.82,1652.61
169,6.82,1652.71
169,6.82,1652.82
169,6.82,1652.92
169,6.8,1653.02
169,6.79,1653.12
169,6.78,1653.22
169,6.76,1653.32
169,6.78,1653.42
169,6.77,1653.52
169,6.78,1653.63
168,6.77,1653.73
168,6.73,1653.83
168,6.71,1653.93
168,6.7,1654.03
168,6.69,1654.13
168,6.68,1654.23
168,6.67,1654.33
168,6.7,1654.43
168,6.71,1654.53
168,6.7,1654.64
167,6.71,1654.74
167,6.7,1654.84
167,6.67,1654.94
167,6.65,1655.04
167,6.66,1655.14
167,6.66,1655.24
167,6.67,1655.34
167,6.68,1655.44
167,6.68,1655.55
167,6.69,1655.65
166,6.68,1655.75
166,6.69,1655.85
166,6.68,1655.95
166,6.67,1656.05
166,6.6,1656.15
166,6.59,1656.25
166,6.59,1656.35
166,6.61,1656.45
166,6.6,1656.56
166,6.6,1656.66
165,6.58,1656.76
165,6.58,1656.86
165,6.61,1656.96
165,6.62,1657.06
165,6.61,1657.16
165,6.63,1657.26
165,6.64,1657.36
165,6.63,1657.46
165,6.58,1657.57
165,6.58,1657.67
164,6.57,1657.77
164,6.55,1657.87
164,6.56,1657.97
164,6.55,1658.07
164,6.55,1658.17
164,6.54,1658.27
164,6.53,1658.37
164,6.51,1658.47
164,6.5,1658.58
164,6.49,1658.68
163,6.5,1658.78
163,6.52,1658.88
163,6.51,1658.98
163,6.51,1659.08
163,6.49,1659.18
163,6.5,1659.28
163,6.5,1659.39
163,6.49,1659.49
163,6.49,1659.59
163,6.49,1659.69
162,6.48,1659.79
162,6.46,1659.89
162,6.46,1659.99
162,6.5,1660.09
162,6.48,1660.19
162,6.48,1660.29
162,6.44,1660.4
162,6.44,1660.5
162,6.45,1660.6
162,6.49,1660.7
161,6.5,1660.8
161,6.46,1660.9
161,6.45,1661
161,6.45,1661.1
161,6.45,1661.2
161,6.44,1661.31
161,6.44,1661.41
161,6.41,1661.51
161,6.39,1661.61
160,6.4,1661.71
160,6.42,1661.81
160,6.41,1661.91
160,6.38,1662.01
160,6.35,1662.11
160,6.36,1662.21
160,6.35,1662.31
160,6.32,1662.42
160,6.31,1662.52
160,6.31,1662.62
159,6.31,1662.72
159,6.31,1662.82
159,6.32,1662.92
159,6.33,1663.02
159,6.32,1663.12
159,6.33,1663.22
159,6.32,1663.33
159,6.32,1663.43
159,6.34,1663.53
159,6.35,1663.63
158,6.32,1663.73
158,6.31,1663.83
158,6.31,1663.93
158,6.3,1664.03
158,6.31,1664.13
158,6.31,1664.23
158,6.31,1664.34
158,6.31,1664.44
158,6.28,1664.54
158,6.24,1664.64
157,6.25,1664.74
157,6.26,1664.84
157,6.29,1664.94
157,6.29,1665.04
157,6.31,1665.15
157,6.31,1665.25
157,6.32,1665.35
157,6.3,1665.45
157,6.3,1665.55
157,6.26,1665.65
156,6.24,1665.75
156,6.24,1665.85
156,6.25,1665.95
156,6.24,1666.05
156,6.23,1666.16
156,6.23,1666.26
156,6.23,1666.36
156,6.23,1666.46
156,6.24,1666.56
156,6.25,1666.66
155,6.27,1666.76
155,6.23,1666.86
155,6.21,1666.96
155,6.22,1667.06
155,6.23,1667.17
155,6.23,1667.27
155,6.24,1667.37
155,6.23,1667.47
155,6.22,1667.57
155,6.22,1667.67
154,6.18,1667.77
154,6.18,1667.87
154,6.2,1667.97
154,6.21,1668.07
154,6.21,1668.18
154,6.19,1668.28
154,6.19,1668.38
154,6.19,1668.48
154,6.2,1668.58
154,6.21,1668.68
153,6.21,1668.78
153,6.21,1668.88
153,6.22,1668.98
153,6.2,1669.09
153,6.22,1669.19
153,6.21,1669.29
153,6.2,1669.39
153,6.19,1669.49
153,6.2,1669.59
153,6.26,1669.69
152,6.29,1669.79
152,6.29,1669.89
152,6.18,1670
152,6.16,1670.1
152,6.16,1670.2
152,6.15,1670.3
152,6.15,1670.4
152,6.15,1670.5
152,6.19,1670.6
152,6.19,1670.7
151,6.16,1670.8
151,6.15,1670.91
151,6.16,1671.01
151,6.15,1671.11
151,6.16,1671.21
151,6.14,1671.31
151,6.12,1671.41
151,6.11,1671.51
151,6.12,1671.61
150,6.14,1671.71
150,6.12,1671.81
150,6.12,1671.92
150,6.16,1672.02
150,6.15,1672.12
150,6.13,1672.22
150,6.11,1672.32
150,6.1,1672.42
150,6.11,1672.52
150,6.12,1672.62
149,6.11,1672.72
149,6.14,1672.82
149,6.14,1672.93
149,6.12,1673.03
149,6.09,1673.13
149,6.1,1673.23
149,6.12,1673.33
149,6.14,1673.43
149,6.13,1673.53
149,6.11,1673.63
148,6.09,1673.73
148,6.08,1673.83
148,6.11,1673.94
148,6.12,1674.04
148,6.11,1674.14
148,6.07,1674.24
148,6.08,1674.34
148,6.08,1674.44
148,6.08,1674.54
148,6.06,1674.64
147,6.07,1674.75
147,6.07,1674.85
147,6.07,1674.95
147,6.08,1675.05
147,6.06,1675.15
147,6.07,1675.25
147,6.07,1675.35
147,6.07,1675.45
147,6.05,1675.55
147,6.05,1675.65
146,6.06,1675.76
146,6.03,1675.86
146,6,1675.96
146,6,1676.06
146,6.01,1676.16
146,6.03,1676.26
146,6.03,1676.36
146,6,1676.46
146,6,1676.56
146,6,1676.67
145,5.98,1676.77
145,5.98,1676.87
145,5.99,1676.97
145,5.94,1677.07
145,5.93,1677.17
145,5.94,1677.27
145,5.99,1677.37
145,5.98,1677.47
145,5.96,1677.57
145,5.94,1677.68
144,5.93,1677.78
144,5.93,1677.88
144,5.92,1677.98
144,5.92,1678.08
144,5.91,1678.18
144,5.91,1678.28
144,5.91,1678.38
144,5.9,1678.48
144,5.9,1678.58
144,5.9,1678.69
143,5.88,1678.79
143,5.87,1678.89
143,5.88,1678.99
143,5.9,1679.09
143,5.91,1679.19
143,5.89,1679.29
143,5.9,1679.39
143,5.89,1679.49
143,5.86,1679.59
143,5.86,1679.7
142,5.83,1679.8
142,5.85,1679.9
142,5.84,1680
142,5.84,1680.1
142,5.86,1680.2
142,5.86,1680.3
142,5.88,1680.4
142,5.89,1680.51
142,5.89,1680.61
142,5.87,1680.71
141,5.85,1680.81
141,5.84,1680.91
141,5.89,1681.01
141,5.89,1681.11
141,5.88,1681.21
141,5.85,1681.31
141,5.87,1681.41
141,5.84,1681.52
141,5.83,1681.62
141,5.82,1681.72
140,5.84,1681.82
140,5.84,1681.92
140,5.84,1682.02
140,5.83,1682.12
140,5.84,1682.22
140,5.84,1682.32
140,5.83,1682.43
140,5.83,1682.53
140,5.83,1682.63
139,5.85,1682.73
139,5.85,1682.83
139,5.86,1682.93
139,5.83,1683.03
139,5.84,1683.13
139,5.85,1683.23
139,5.85,1683.33
139,5.85,1683.44
139,5.83,1683.54
139,5.81,1683.64
138,5.81,1683.74
138,5.85,1683.84
138,5.86,1683.94
138,5.86,1684.04
138,5.85,1684.14
138,5.84,1684.24
138,5.84,1684.34
138,5.84,1684.45
138,5.83,1684.55
138,5.84,1684.65
137,5.84,1684.75
137,5.86,1684.85
137,5.84,1684.95
137,5.83,1685.05
137,5.82,1685.15
137,5.79,1685.25
137,5.78,1685.35
137,5.75,1685.46
137,5.78,1685.56
137,5.75,1685.66
136,5.75,1685.76
136,5.76,1685.86
136,5.75,1685.96
136,5.73,1686.06
136,5.7,1686.16
136,5.7,1686.27
136,5.69,1686.37
136,5.67,1686.47
136,5.66,1686.57
136,5.65,1686.67
135,5.66,1686.77
135,5.65,1686.87
135,5.64,1686.97
135,5.63,1687.07
135,5.62,1687.17
135,5.6,1687.28
135,5.58,1687.38
135,5.58,1687.48
135,5.6,1687.58
135,5.59,1687.68
134,5.61,1687.78
134,5.59,1687.88
134,5.6,1687.98
134,5.59,1688.08
134,5.58,1688.19
134,5.58,1688.29
134,5.57,1688.39
134,5.57,1688.49
134,5.55,1688.59
134,5.56,1688.69
133,5.56,1688.79
133,5.55,1688.89
133,5.55,1688.99
133,5.55,1689.09
133,5.56,1689.19
133,5.55,1689.3
133,5.55,1689.4
133,5.55,1689.5
133,5.54,1689.6
133,5.53,1689.7
132,5.49,1689.8
132,5.46,1689.9
132,5.45,1690
132,5.44,1690.1
132,5.44,1690.21
132,5.44,1690.31
132,5.43,1690.41
132,5.43,1690.51
132,5.45,1690.61
132,5.45,1690.71
131,5.45,1690.81
131,5.42,1690.91
131,5.4,1691.01
131,5.41,1691.11
131,5.37,1691.22
131,5.37,1691.32
131,5.38,1691.42
131,5.4,1691.52
131,5.37,1691.62
131,5.37,1691.72
130,5.36,1691.82
130,5.35,1691.92
130,5.34,1692.03
130,5.33,1692.13
130,5.34,1692.23
130,5.4,1692.33
130,5.42,1692.43
130,5.4,1692.53
130,5.34,1692.63
130,5.33,1692.73
129,5.32,1692.83
129,5.31,1692.93
129,5.27,1693.04
129,5.3,1693.14
129,5.31,1693.24
129,5.27,1693.34
129,5.25,1693.44
129,5.25,1693.54
129,5.23,1693.64
128,5.24,1693.74
128,5.24,1693.84
128,5.22,1693.94
128,5.2,1694.05
128,5.18,1694.15
128,5.17,1694.25
128,5.17,1694.35
128,5.15,1694.45
128,5.14,1694.55
128,5.14,1694.65
127,5.11,1694.75
127,5.12,1694.85
127,5.1,1694.95
127,5.11,1695.06
127,5.13,1695.16
127,5.1,1695.26
127,5.11,1695.36
127,5.05,1695.46
127,5.06,1695.56
127,5.05,1695.66
126,5.08,1695.76
126,5.04,1695.86
126,5.01,1695.97
126,5,1696.07
126,5,1696.17
126,4.98,1696.27
126,4.97,1696.37
126,4.96,1696.47
126,4.95,1696.57
126,4.94,1696.67
125,4.93,1696.77
125,4.92,1696.88
125,4.9,1696.98
125,4.89,1697.08
125,4.88,1697.18
125,4.87,1697.28
125,4.85,1697.38
125,4.84,1697.48
125,4.81,1697.58
125,4.77,1697.68
124,4.75,1697.79
124,4.74,1697.89
124,4.84,1697.99
124,4.83,1698.09
124,4.81,1698.19
124,4.71,1698.29
124,4.71,1698.39
124,4.71,1698.49
124,4.67,1698.59
124,4.67,1698.69
123,4.66,1698.8
123,4.69,1698.9
123,4.67,1699
123,4.66,1699.1
123,4.68,1699.2
123,4.68,1699.3
123,4.63,1699.4
123,4.64,1699.5
123,4.63,1699.6
123,4.64,1699.7
122,4.62,1699.81
122,4.6,1699.91
122,4.53,1700.01
122,4.48,1700.11
122,4.46,1700.21
122,4.42,1700.31
122,4.35,1700.41
122,4.27,1700.51
122,4.2,1700.61
122,4.13,1700.71
121,4.06,1700.82
121,3.98,1700.92
121,3.93,1701.02
121,3.88,1701.12
121,3.84,1701.22
121,3.78,1701.32
121,3.78,1701.42
121,3.72,1701.52
121,3.65,1701.63
121,3.59,1701.73
120,3.53,1701.83
120,3.51,1701.93
120,3.47,1702.03
120,3.4,1702.13
120,3.37,1702.23
120,3.32,1702.33
120,3.29,1702.43
120,3.27,1702.53
120,3.24,1702.64
120,3.18,1702.74
119,3.12,1702.84
119,3.09,1702.94
119,3.04,1703.04
119,3.02,1703.14
119,2.99,1703.24
119,2.9,1703.34
119,2.88,1703.44
119,2.84,1703.55
119,2.83,1703.65
118,2.78,1703.75
118,2.75,1703.85
118,2.74,1703.95
118,2.73,1704.05
118,2.68,1704.15
118,2.65,1704.25
118,2.64,1704.35
118,2.65,1704.45
118,2.67,1704.56
118,2.7,1704.66
117,2.73,1704.76
117,2.74,1704.86
117,2.76,1704.96
117,2.78,1705.06
117,2.78,1705.16
117,2.79,1705.26
117,2.79,1705.36
117,2.8,1705.46
117,2.83,1705.57
117,2.89,1705.67
116,2.89,1705.77
116,2.87,1705.87
116,2.86,1705.97
116,2.87,1706.07
116,2.88,1706.17
116,2.89,1706.27
116,2.89,1706.37
116,2.87,1706.47
116,2.87,1706.58
116,2.88,1706.68
115,2.9,1706.78
115,2.91,1706.88
115,2.91,1706.98
115,2.91,1707.08
115,2.91,1707.18
115,2.86,1707.28
115,2.84,1707.39
115,2.78,1707.49
115,2.76,1707.59
115,2.73,1707.69
114,2.67,1707.79
114,2.72,1707.89
114,2.67,1707.99
114,2.64,1708.09
114,2.6,1708.19
114,2.56,1708.29
114,2.55,1708.4
114,2.55,1708.5
114,2.53,1708.6
114,2.52,1708.7
113,2.5,1708.8
113,2.48,1708.9
113,2.45,1709
113,2.44,1709.1
113,2.42,1709.2
113,2.39,1709.31
113,2.37,1709.41
113,2.38,1709.51
113,2.44,1709.61
113,2.47,1709.71
112,2.48,1709.81
112,2.5,1709.91
112,2.52,1710.01
112,2.51,1710.11
112,2.51,1710.21
112,2.53,1710.31
112,2.54,1710.42
112,2.53,1710.52
112,2.54,1710.62
112,2.55,1710.72
111,2.56,1710.82
111,2.54,1710.92
111,2.51,1711.02
111,2.46,1711.12
111,2.45,1711.22
111,2.45,1711.33
111,2.42,1711.43
111,2.37,1711.53
111,2.35,1711.63
111,2.34,1711.73
110,2.4,1711.83
110,2.39,1711.93
110,2.38,1712.03
110,2.33,1712.13
110,2.32,1712.23
110,2.28,1712.34
110,2.22,1712.44
110,2.25,1712.54
110,2.26,1712.64
110,2.28,1712.74
109,2.3,1712.84
109,2.35,1712.94
109,2.37,1713.04
109,2.36,1713.15
109,2.33,1713.25
109,2.32,1713.35
109,2.3,1713.45
109,2.25,1713.55
109,2.22,1713.65
109,2.21,1713.75
108,2.22,1713.85
108,2.2,1713.95
108,2.18,1714.05
108,2.14,1714.16
108,2.14,1714.26
108,2.13,1714.36
108,2.12,1714.46
108,2.12,1714.56
108,2.2,1714.66
107,2.23,1714.76
107,2.26,1714.86
107,2.22,1714.96
107,2.19,1715.06
107,2.17,1715.17
107,2.16,1715.27
107,2.15,1715.37
107,2.1,1715.47
107,2.06,1715.57
107,2.05,1715.67
106,2.06,1715.77
106,2.06,1715.87
106,2.05,1715.97
106,2.06,1716.07
106,2.07,1716.18
106,2.07,1716.28
106,2.03,1716.38
106,2.03,1716.48
106,2,1716.58
106,1.96,1716.68
105,1.97,1716.78
105,1.98,1716.88
105,1.97,1716.98
105,1.95,1717.09
105,1.93,1717.19
105,1.92,1717.29
105,1.96,1717.39
105,1.98,1717.49
105,1.98,1717.59
105,1.99,1717.69
104,2.05,1717.79
104,2.04,1717.89
104,2.03,1718
104,2,1718.1
104,1.97,1718.2
104,1.96,1718.3
104,1.95,1718.4
104,1.95,1718.5
104,1.92,1718.6
104,1.91,1718.7
103,1.91,1718.8
103,1.86,1718.91
103,1.84,1719.01
103,1.83,1719.11
103,1.91,1719.21
103,1.89,1719.31
103,1.89,1719.41
103,1.86,1719.51
103,1.85,1719.61
103,1.86,1719.71
102,1.85,1719.81
102,1.83,1719.92
102,1.8,1720.02
102,1.8,1720.12
102,1.8,1720.22
102,1.8,1720.32
102,1.79,1720.42
102,1.79,1720.52
102,1.8,1720.62
102,1.8,1720.72
101,1.79,1720.82
101,1.79,1720.93
101,1.8,1721.03
101,1.78,1721.13
101,1.75,1721.23
101,1.74,1721.33
101,1.73,1721.43
101,1.73,1721.53
101,1.73,1721.63
101,1.76,1721.73
100,1.77,1721.83
100,1.75,1721.94
100,1.74,1722.04
100,1.73,1722.14
100,1.72,1722.24
100,1.69,1722.34
100,1.68,1722.44
100,1.68,1722.54
100,1.66,1722.64
100,1.66,1722.75
99,1.67,1722.85
99,1.66,1722.95
99,1.68,1723.05
99,1.66,1723.15
99,1.65,1723.25
99,1.65,1723.35
99,1.63,1723.45
99,1.61,1723.55
99,1.6,1723.65
99,1.65,1723.76
98,1.65,1723.86
98,1.64,1723.96
98,1.66,1724.06
98,1.64,1724.16
98,1.63,1724.26
98,1.62,1724.36
98,1.6,1724.46
98,1.57,1724.56
98,1.56,1724.67
98,1.55,1724.77
97,1.62,1724.87
97,1.59,1724.97
97,1.57,1725.07
97,1.59,1725.17
97,1.56,1725.27
97,1.56,1725.37
97,1.54,1725.47
97,1.54,1725.57
97,1.53,1725.68
96,1.52,1725.78
96,1.51,1725.88
96,1.54,1725.98
96,1.55,1726.08
96,1.54,1726.18
96,1.53,1726.28
96,1.51,1726.38
96,1.52,1726.48
96,1.5,1726.58
96,1.5,1726.69
95,1.51,1726.79
95,1.52,1726.89
95,1.51,1726.99
95,1.47,1727.09
95,1.46,1727.19
95,1.46,1727.29
95,1.48,1727.39
95,1.47,1727.49
95,1.46,1727.59
95,1.51,1727.7
94,1.51,1727.8
94,1.49,1727.9
94,1.46,1728
94,1.45,1728.1
94,1.44,1728.2
94,1.43,1728.3
94,1.42,1728.4
94,1.44,1728.51
94,1.44,1728.61
94,1.45,1728.71
93,1.43,1728.81
93,1.43,1728.91
93,1.44,1729.01
93,1.37,1729.11
93,1.36,1729.21
93,1.35,1729.31
93,1.38,1729.41
93,1.38,1729.52
93,1.36,1729.62
93,1.35,1729.72
92,1.33,1729.82
92,1.34,1729.92
92,1.33,1730.02
92,1.34,1730.12
92,1.31,1730.22
92,1.31,1730.32
92,1.3,1730.43
92,1.31,1730.53
92,1.3,1730.63
92,1.31,1730.73
91,1.32,1730.83
91,1.33,1730.93
91,1.32,1731.03
91,1.33,1731.13
91,1.31,1731.23
91,1.28,1731.33
91,1.27,1731.44
91,1.27,1731.54
91,1.27,1731.64
91,1.29,1731.74
90,1.27,1731.84
90,1.3,1731.94
90,1.28,1732.04
90,1.28,1732.14
90,1.26,1732.24
90,1.25,1732.34
90,1.25,1732.45
90,1.26,1732.55
90,1.25,1732.65
90,1.23,1732.75
89,1.24,1732.85
89,1.23,1732.95
89,1.22,1733.05
89,1.22,1733.15
89,1.2,1733.25
89,1.2,1733.35
89,1.18,1733.46
89,1.19,1733.56
89,1.23,1733.66
89,1.25,1733.76
88,1.21,1733.86
88,1.21,1733.96
88,1.2,1734.06
88,1.19,1734.16
88,1.2,1734.27
88,1.18,1734.37
88,1.2,1734.47
88,1.21,1734.57
88,1.21,1734.67
88,1.19,1734.77
87,1.2,1734.87
87,1.18,1734.97
87,1.14,1735.07
87,1.14,1735.17
87,1.15,1735.28
87,1.18,1735.38
87,1.18,1735.48
87,1.14,1735.58
87,1.1,1735.68
86,1.11,1735.78
86,1.18,1735.88
86,1.15,1735.98
86,1.14,1736.08
86,1.13,1736.19
86,1.15,1736.29
86,1.11,1736.39
86,1.05,1736.49
86,1.04,1736.59
86,1.05,1736.69
85,1.05,1736.79
85,1.05,1736.89
85,1.07,1736.99
85,1.08,1737.09
85,1.07,1737.19
85,1.07,1737.3
85,1.07,1737.4
85,1.07,1737.5
85,1.04,1737.6
85,1.05,1737.7
84,1.03,1737.8
84,1.01,1737.9
84,1,1738
84,1.01,1738.1
84,1.02,1738.21
84,0.98,1738.31
84,0.97,1738.41
84,0.96,1738.51
84,0.97,1738.61
84,0.99,1738.71
83,1,1738.81
83,0.99,1738.91
83,0.99,1739.01
83,0.99,1739.11
